NU_ANO,CO_IES,CO_CATEGAD,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,CO_UF_CURSO,CO_REGIAO_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_INSCRICAO_ADM,TP_INSCRICAO,NU_ITEM_OFG,NU_ITEM_OFG_Z,NU_ITEM_OFG_X,NU_ITEM_OFG_N,NU_ITEM_OCE,NU_ITEM_OCE_Z,NU_ITEM_OCE_X,NU_ITEM_OCE_N,DS_VT_GAB_OFG_ORIG,DS_VT_GAB_OFG_FIN,DS_VT_GAB_OCE_ORIG,DS_VT_GAB_OCE_FIN,DS_VT_ESC_OFG,DS_VT_ACE_OFG,DS_VT_ESC_OCE,DS_VT_ACE_OCE,TP_PRES,TP_PR_GER,TP_PR_OB_FG,TP_PR_DI_FG,TP_PR_OB_CE,TP_PR_DI_CE,TP_SFG_D1,TP_SFG_D2,TP_SCE_D1,TP_SCE_D2,TP_SCE_D3,NT_GER,NT_FG,NT_OBJ_FG,NT_DIS_FG,NT_FG_D1,NT_FG_D1_PT,NT_FG_D1_CT,NT_FG_D2,NT_FG_D2_PT,NT_FG_D2_CT,NT_CE,NT_OBJ_CE,NT_DIS_CE,NT_CE_D1,NT_CE_D2,NT_CE_D3,CO_RS_I1,CO_RS_I2,CO_RS_I3,CO_RS_I4,CO_RS_I5,CO_RS_I6,CO_RS_I7,CO_RS_I8,CO_RS_I9,QE_I01,QE_I02,QE_I03,QE_I04,QE_I05,QE_I06,QE_I07,QE_I08,QE_I09,QE_I10,QE_I11,QE_I12,QE_I13,QE_I14,QE_I15,QE_I16,QE_I17,QE_I18,QE_I19,QE_I20,QE_I21,QE_I22,QE_I23,QE_I24,QE_I25,QE_I26,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68,QE_I69,QE_I70,QE_I71,QE_I72,QE_I73,QE_I74,QE_I75,QE_I76,QE_I77,QE_I78,QE_I79,QE_I80,QE_I81
2017,3849,1,10028,5402,110742,1,1721208,17,1,34,M,2004.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,B,D,A,D,D,C,F,C,D,E,A,A,B,A,A,21.0,A,A,F,A,B,C,B,E,A,A,5.0,3.0,6.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,3.0,4.0,4.0,2.0,4.0,6.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0,4.0,1.0,5.0,5.0,4.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,B,J,H,H,A,A,D,C,A,B,B,B,C
2017,3849,1,10028,5402,110742,1,1721208,17,1,53,M,1986.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,DACECABB,1000.0,CBBADEBDBADEDCBDADCDDAEEABA,001900090001109000011110100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,336.0,333.0,"25,2","15,7","12,5","20,5",35.0,75.0,25.0,6.0,30.0,0.0,"28,3","33,3","0,0",0.0,0.0,0.0,D,D,C,D,C,D,B,B,C,C,D,A,B,B,A,A,B,E,E,A,A,A,A,A,17.0,A,A,A,G,A,C,C,E,C,F,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,3.0,3.0,4.0,4.0,8.0,1.0,1.0,1.0,3.0,1.0,4.0,3.0,1.0,1.0,3.0,1.0,1.0,4.0,1.0,3.0,2.0,1.0,D,H,I,I,A,A,D,B,C,C,B,B,D
2017,3849,1,10028,5402,110742,1,1721208,17,1,23,F,2011.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,5402,110742,1,1721208,17,1,30,F,2004.0,2011.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,DACBBEAC,10110.0,BCBABCADBAEEDDBDBABEDECAADD,111901190011109001101001111,555.0,555.0,555.0,333.0,555.0,333.0,333.0,333.0,333.0,333.0,333.0,"45,5","22,5","37,5","0,0",0.0,0.0,0.0,0.0,0.0,0.0,"53,1","62,5","0,0",0.0,0.0,0.0,E,E,C,B,B,C,D,C,C,A,B,A,D,C,F,D,C,E,E,A,A,C,A,A,21.0,B,A,B,G,A,B,B,D,H,I,5.0,5.0,5.0,4.0,5.0,3.0,5.0,6.0,5.0,4.0,4.0,4.0,5.0,2.0,2.0,6.0,3.0,1.0,4.0,4.0,2.0,2.0,3.0,5.0,4.0,3.0,1.0,4.0,4.0,3.0,3.0,4.0,3.0,3.0,4.0,8.0,8.0,3.0,3.0,4.0,3.0,1.0,B,H,I,I,A,C,G,D,A,B,C,C,C
2017,3849,1,10028,5402,110742,1,1721208,17,1,27,F,2005.0,2007.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,DCEBDEDE,1010100.0,DDDACBCEADCABCCDCCEBDDCEACC,000910091000009010001000100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,555.0,"25,5","33,9","37,5","28,5",57.0,65.0,55.0,0.0,0.0,0.0,"22,7","20,8","33,3",0.0,50.0,50.0,C,C,B,C,C,C,B,D,C,A,D,A,B,D,B,H,B,E,E,A,A,A,A,A,17.0,A,A,B,C,A,C,C,E,A,F,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,4.0,6.0,5.0,4.0,4.0,5.0,5.0,6.0,5.0,6.0,6.0,3.0,2.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,4.0,5.0,5.0,5.0,A,B,B,C,A,C,D,B,A,B,B,B,B
2017,3849,1,10028,5402,110742,1,1721208,17,1,45,M,2000.0,2009.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,5402,110742,1,1721208,17,1,23,F,2011.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,BABBEEDD,110101.0,DBBBCCABADAEBDEDBABCEAEBADD,001911191001009001100110111,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"51,4","62,8","50,0","82,0",75.0,55.0,80.0,89.0,45.0,100.0,"47,6","54,2","10,0",0.0,30.0,0.0,C,C,B,C,B,C,B,D,D,A,B,A,D,D,B,B,A,B,A,A,A,F,A,A,17.0,A,A,A,A,B,B,C,D,H,C,6.0,5.0,6.0,5.0,5.0,4.0,6.0,6.0,5.0,5.0,4.0,3.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,4.0,2.0,2.0,2.0,3.0,4.0,5.0,4.0,5.0,5.0,4.0,4.0,4.0,4.0,7.0,4.0,3.0,4.0,C,F,I,I,A,C,D,A,E,C,D,B,B
2017,3849,1,10028,5402,110742,1,1721208,17,1,31,F,2011.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,DCABCEBD,1011101.0,CBBACDBDBCCEDCADBABEDBBADDB,001910090001109001101001010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,"38,3","54,3","62,5","42,0",34.0,50.0,30.0,50.0,50.0,50.0,"32,9","37,5","6,7",0.0,20.0,0.0,C,C,B,A,B,B,B,D,E,A,B,A,B,B,F,A,A,A,B,H,E,A,A,B,17.0,A,A,F,K,B,E,D,D,A,I,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,5.0,5.0,6.0,5.0,4.0,2.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,4.0,B,F,I,I,A,B,D,B,A,B,B,B,B
2017,3849,1,10028,5402,110742,1,1721208,17,1,25,F,2008.0,2010.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,BCEEEEAB,1000110.0,BCDDECCCCBBEECCCCCDBDBDAECB,110901090101009010001001000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"38,3","56,1","37,5","84,0",95.0,75.0,100.0,73.0,65.0,75.0,"32,3","33,3","26,7",0.0,20.0,60.0,C,C,B,B,B,C,B,D,B,A,D,A,F,D,B,C,B,B,A,H,A,F,A,A,17.0,A,A,B,C,B,B,B,E,G,A,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,3.0,6.0,4.0,4.0,3.0,3.0,6.0,5.0,6.0,5.0,6.0,3.0,1.0,5.0,4.0,5.0,6.0,5.0,4.0,4.0,4.0,3.0,3.0,4.0,5.0,3.0,4.0,2.0,A,H,I,I,F,E,I,F,B,C,C,C,C
2017,3849,1,10028,5402,110742,1,1721208,17,1,23,F,2011.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,EDABCEEB,11100.0,DBBABEABBEAEBBADAAAADADABAA,001900190001019001001101000,555.0,555.0,555.0,555.0,555.0,555.0,336.0,555.0,555.0,333.0,333.0,"27,4","24,7","37,5","5,5",0.0,65.0,0.0,11.0,55.0,0.0,"28,3","33,3","0,0",0.0,0.0,0.0,C,C,B,D,D,C,B,C,E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,5402,110742,1,1721208,17,1,32,F,2008.0,2009.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,EDEBCEEB,11100.0,ADBCDEADCDEEBCEDDCDEDAEADDD,001900190011009000001111011,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,555.0,333.0,"39,5","44,1","37,5","54,0",62.0,50.0,65.0,46.0,50.0,45.0,"38,0","41,7","16,7",0.0,50.0,0.0,C,C,C,C,C,C,B,D,.,E,B,A,A,E,C,E,A,F,E,A,E,C,A,A,17.0,A,C,B,G,A,E,E,D,H,A,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,4.0,4.0,5.0,6.0,5.0,4.0,4.0,3.0,4.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,6.0,6.0,5.0,3.0,5.0,5.0,3.0,5.0,4.0,3.0,6.0,3.0,4.0,A,J,I,I,A,A,D,E,A,A,B,B,A
2017,3849,1,10028,5402,110742,1,1721208,17,1,28,F,2008.0,2010.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,BEBCEBDD,100001.0,CABBDAEECDCABCCBDDCDBDEDDCD,001900090000009100010010001,555.0,555.0,555.0,555.0,555.0,555.0,336.0,555.0,336.0,555.0,555.0,"20,4","21,0","25,0","15,0",0.0,0.0,0.0,30.0,50.0,25.0,"20,2","20,8","16,7",0.0,30.0,20.0,.,.,.,.,.,.,.,.,.,E,D,A,B,B,C,E,A,E,E,A,A,C,A,A,17.0,A,A,C,A,B,C,B,E,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,A,B,B,A,A,C,E,A,A,B,A,B,D
2017,3849,1,10028,5402,110742,1,1721208,17,1,37,F,2000.0,2011.0,1.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,CECBBEAB,10010110.0,CACEBACCBDDECBDDCCAEBDBBACD,000900090001019010000000101,555.0,555.0,555.0,555.0,555.0,555.0,336.0,333.0,555.0,555.0,555.0,"23,0","30,0","50,0","0,0",0.0,70.0,0.0,0.0,0.0,0.0,"20,7","20,8","20,0",0.0,60.0,0.0,D,D,C,C,B,D,B,C,B,B,A,A,D,F,B,D,B,E,D,A,A,D,A,A,21.0,A,A,B,C,A,C,B,E,E,C,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,A,A,A,A,A,A,D,A,A,A,A,A,A
2017,3849,1,10028,5402,110742,1,1721208,17,1,37,M,2000.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,DCABCEDD,1011101.0,DCDAEDCDACCEBCCDCABECAEBDDC,010900091001009011100110010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"44,2","64,7","62,5","68,0",63.0,75.0,60.0,73.0,65.0,75.0,"37,4","37,5","36,7",10.0,80.0,20.0,C,C,A,B,B,C,B,D,D,A,B,A,A,D,B,G,B,C,E,A,F,A,A,E,17.0,A,A,B,H,A,D,D,D,E,A,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,7.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,4.0,3.0,4.0,5.0,5.0,4.0,B,C,I,I,A,A,D,D,A,B,B,B,B
2017,3849,1,10028,5402,110742,1,1721208,17,1,45,F,1993.0,2009.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,,,,,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,222.0,,,,,,,,,,,,,,,,,.,.,.,.,.,.,.,.,.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,5402,110742,1,1721208,17,1,24,M,2012.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,ECABEEBE,1010100.0,BEBCDAAEADBEBDCDDABDDBEDAED,101900191001009001111010101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"47,1","44,3","37,5","54,5",56.0,80.0,50.0,53.0,65.0,50.0,"48,0","50,0","36,7",0.0,40.0,70.0,C,B,B,D,B,C,B,C,D,A,A,A,A,B,B,E,A,E,E,A,A,D,A,A,17.0,A,A,A,G,A,C,B,E,H,A,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,1.0,1.0,4.0,5.0,3.0,6.0,5.0,6.0,4.0,5.0,3.0,4.0,5.0,3.0,6.0,6.0,2.0,A,A,I,I,A,C,D,B,A,A,B,B,B
2017,3849,1,10028,5402,110742,1,1721208,17,1,29,F,2005.0,2011.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,DDAEEEBC,100.0,AAAADDABACCBDCACCBBCAADEACD,000900191000109010100100101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"32,5","37,5","12,5","75,0",55.0,75.0,50.0,95.0,75.0,100.0,"30,8","33,3","16,7",0.0,30.0,20.0,C,C,D,B,A,B,A,C,D,A,B,A,B,B,B,D,A,A,A,G,E,B,A,D,17.0,A,A,B,C,B,C,E,D,H,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,4.0,4.0,6.0,6.0,6.0,6.0,4.0,D,J,I,I,A,A,D,B,E,A,A,A,A
2017,3849,1,10028,5402,110742,1,1721208,17,1,34,F,2005.0,2010.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,BCBDEDBE,1100000.0,DABADEBDEDBEDBDDCDBDABEEBEE,001900090001119010110010000,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"35,1","37,6","25,0","56,5",42.0,50.0,40.0,71.0,75.0,70.0,"34,3","33,3","40,0",0.0,90.0,30.0,C,D,D,C,B,D,B,B,D,B,B,A,A,A,C,C,A,B,A,A,E,C,A,A,17.0,A,A,B,G,B,C,C,E,E,A,6.0,5.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,B,G,I,I,A,A,D,B,C,C,C,B,A
2017,3849,1,10028,5402,110742,1,1721208,17,1,21,F,2012.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,EABBACDC,110000.0,ACBDAEABADCCDDDDDABEBAEAACD,011900191000109001100111101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"45,2","36,8","25,0","54,5",59.0,55.0,60.0,50.0,70.0,45.0,"48,0","50,0","36,7",0.0,50.0,60.0,D,C,D,C,D,D,C,C,D,A,B,B,D,D,A,F,A,A,A,A,F,F,A,A,17.0,A,A,B,G,B,E,B,E,B,A,6.0,5.0,4.0,6.0,6.0,4.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,6.0,4.0,3.0,4.0,4.0,5.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,4.0,4.0,3.0,4.0,5.0,4.0,4.0,4.0,5.0,3.0,A,B,I,I,A,A,D,E,A,C,B,B,B
2017,3849,1,10028,5402,110742,1,1721208,17,1,23,M,2011.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,BCABBECB,1010100.0,DBBDCEABBBAEDECDCABADBBAABD,001910190101109011101001101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"52,2","48,1","37,5","64,0",75.0,55.0,80.0,53.0,65.0,50.0,"53,6","54,2","50,0",20.0,30.0,100.0,B,C,C,B,B,C,A,D,D,A,A,A,D,F,B,C,C,A,A,H,A,F,A,A,21.0,A,A,B,C,A,E,C,E,B,E,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,3.0,2.0,5.0,5.0,4.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,3.0,1.0,2.0,5.0,3.0,6.0,6.0,5.0,6.0,3.0,4.0,5.0,5.0,5.0,6.0,4.0,2.0,A,I,I,I,A,A,D,E,A,B,C,B,A
2017,3849,1,10028,5402,110742,1,1721208,17,1,45,F,1992.0,2011.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,ADCBEADB,10000.0,ACBDBEAACDAEDEDDBBBCEBDDACA,011900190001109000100000100,555.0,555.0,555.0,555.0,555.0,555.0,555.0,333.0,333.0,555.0,555.0,"26,4","19,3","12,5","29,5",59.0,75.0,55.0,0.0,0.0,0.0,"28,8","29,2","26,7",0.0,40.0,40.0,C,D,B,B,B,B,D,C,E,B,D,A,D,D,C,C,D,B,A,A,A,A,A,A,17.0,A,B,B,A,A,B,A,D,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,7.0,6.0,8.0,6.0,6.0,6.0,8.0,C,H,I,I,A,D,E,E,E,C,C,A,B
2017,3849,1,10028,5402,110742,1,1721208,17,1,29,F,2005.0,2011.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,DCDEBEDD,1000101.0,BEBCCCBBDEAEDEEDCABDBAEAACD,101911090001109011110111101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"58,3","55,7","37,5","83,0",76.0,60.0,80.0,90.0,50.0,100.0,"59,1","62,5","40,0",0.0,50.0,70.0,C,D,D,A,B,A,B,C,C,A,D,A,B,B,B,H,A,A,B,A,E,A,A,A,17.0,A,A,B,A,B,C,B,E,C,A,5.0,4.0,5.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,7.0,7.0,7.0,4.0,5.0,5.0,5.0,5.0,4.0,6.0,4.0,4.0,6.0,5.0,5.0,5.0,5.0,D,D,I,I,A,C,D,A,A,B,B,B,B
2017,3849,1,10028,5402,110742,1,1721208,17,1,22,F,2012.0,2013.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,EDCBCEDE,11100.0,*CBCACBDADAEDBDDBCBDDAEAAAD,011901091001119000111111101,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"57,9","49,9","37,5","68,5",62.0,50.0,65.0,75.0,75.0,75.0,"60,6","62,5","50,0",0.0,60.0,90.0,D,D,E,C,B,C,C,D,D,A,D,A,D,D,D,A,B,C,E,A,E,F,A,A,35.0,A,A,F,G,B,D,C,D,E,C,5.0,5.0,6.0,5.0,6.0,4.0,6.0,6.0,4.0,5.0,3.0,4.0,5.0,5.0,3.0,4.0,6.0,3.0,4.0,4.0,6.0,5.0,5.0,5.0,6.0,3.0,3.0,2.0,3.0,3.0,4.0,4.0,4.0,4.0,5.0,5.0,4.0,3.0,4.0,6.0,3.0,2.0,A,A,H,D,A,A,D,E,A,C,C,C,C
2017,3849,1,10028,5402,110742,1,1721208,17,1,23,F,2011.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,BCDBDEDC,1010100.0,ECBEEBACBDAEDCEDCABEDADEBDB,011900190001109011101100010,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"44,7","53,1","37,5","76,5",60.0,80.0,55.0,93.0,65.0,100.0,"41,9","45,8","20,0",0.0,30.0,30.0,D,C,B,C,C,D,D,C,B,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,3849,1,10028,5402,110742,1,1721208,17,1,30,M,2005.0,2012.0,4.0,0,1,8,0,0,0,27,0,3,0,CCBBCEAD,CCBBCEAD,BCBDCCACABEEDBABCABDDAEAADD,BCBXCCAXABEEDBXBCABDDAEAADD,BCDBEEBD,1010101.0,EEBDCECDCAAEDCCDAABCDABBADC,001910090001109001101100110,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,555.0,"43,1","52,6","50,0","56,5",67.0,75.0,65.0,46.0,50.0,45.0,"39,9","41,7","30,0",0.0,70.0,20.0,E,D,C,C,E,D,B,D,D,B,B,A,B,B,C,B,A,F,A,A,A,A,A,A,17.0,A,A,A,B,A,E,C,E,H,A,4.0,8.0,6.0,2.0,6.0,7.0,5.0,6.0,5.0,3.0,7.0,3.0,4.0,7.0,8.0,5.0,6.0,6.0,6.0,7.0,5.0,7.0,4.0,6.0,2.0,8.0,8.0,7.0,7.0,4.0,4.0,6.0,3.0,7.0,1.0,7.0,3.0,5.0,8.0,8.0,6.0,8.0,D,F,I,I,A,C,D,B,E,C,C,C,C
