CO_IES,CO_ORGACAD,CO_GRUPO,CO_CURSO,CO_MODALIDADE,CO_MUNIC_CURSO,NU_IDADE,TP_SEXO,ANO_FIM_EM,ANO_IN_GRAD,CO_TURNO_GRADUACAO,TP_PRES,QE_I01,QE_I02,QE_I04,QE_I05,QE_I07,QE_I08,QE_I09,QE_I11,QE_I12,QE_I13,QE_I15,QE_I16,QE_I17,QE_I21,QE_I22,QE_I23,QE_I27,QE_I28,QE_I29,QE_I30,QE_I31,QE_I32,QE_I33,QE_I34,QE_I35,QE_I36,QE_I37,QE_I38,QE_I39,QE_I40,QE_I41,QE_I42,QE_I43,QE_I44,QE_I45,QE_I46,QE_I47,QE_I48,QE_I49,QE_I50,QE_I51,QE_I52,QE_I53,QE_I54,QE_I55,QE_I56,QE_I57,QE_I58,QE_I59,QE_I60,QE_I61,QE_I62,QE_I63,QE_I64,QE_I65,QE_I66,QE_I67,QE_I68
1205,10022,2001,79377,0,1721208,33,F,2007.0,2014.0,4.0,555.0,A,B,B,B,H,A,C,A,A,A,A,15.0,A,B,A,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,35,F,2001.0,2014.0,4.0,555.0,B,A,A,B,D,C,B,B,A,A,C,52.0,A,A,C,C,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0,1.0,3.0,1.0,1.0,7.0,7.0,7.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,7.0,1.0
1205,10022,2001,79377,0,1721208,50,F,2007.0,2014.0,4.0,555.0,B,A,B,B,D,C,E,C,A,A,C,32.0,A,B,C,B,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,8.0,5.0,5.0,6.0,5.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,5.0,6.0
1205,10022,2001,79377,0,1721208,30,M,2006.0,2014.0,4.0,555.0,A,B,B,B,F,C,E,D,A,A,B,33.0,A,B,C,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,21,F,2012.0,2014.0,4.0,555.0,E,D,D,F,D,C,B,B,A,A,A,11.0,A,A,C,B,8.0,6.0,7.0,6.0,6.0,5.0,5.0,7.0,6.0,5.0,3.0,5.0,5.0,2.0,3.0,5.0,5.0,5.0,2.0,5.0,5.0,5.0,5.0,6.0,5.0,6.0,2.0,6.0,5.0,1.0,2.0,5.0,4.0,4.0,6.0,3.0,3.0,6.0,6.0,5.0,2.0,3.0
1205,10022,2001,79377,0,1721208,20,F,2013.0,2014.0,4.0,555.0,B,D,C,D,C,A,B,B,A,A,A,11.0,A,A,D,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,5.0,5.0,3.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,6.0,6.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0
1205,10022,2001,79377,0,1721208,36,F,1998.0,2014.0,4.0,555.0,B,D,D,A,D,B,C,C,A,A,D,51.0,A,A,A,B,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,5.0,3.0,4.0,4.0,4.0,4.0,4.0,8.0,8.0,1.0,8.0,5.0,7.0,5.0,5.0,5.0,8.0,8.0,4.0,5.0,2.0,5.0,4.0,7.0,3.0,4.0,4.0,8.0,1.0,5.0,4.0,8.0,8.0
1205,10022,2001,79377,0,1721208,36,F,2000.0,2014.0,4.0,555.0,A,D,B,B,D,B,E,D,A,A,D,32.0,A,B,C,A,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,55,F,2001.0,2014.0,4.0,555.0,B,D,B,B,C,B,B,B,A,A,A,52.0,D,A,E,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,4.0,4.0,6.0,3.0,3.0,4.0,5.0,5.0,5.0,5.0,6.0,5.0,8.0,8.0,5.0,5.0,4.0,6.0,5.0,4.0,5.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0
1205,10022,2001,79377,0,1721208,46,M,2013.0,2014.0,4.0,555.0,B,D,B,B,E,B,F,D,A,A,C,32.0,A,B,A,B,3.0,3.0,3.0,3.0,3.0,6.0,5.0,4.0,6.0,5.0,3.0,4.0,5.0,3.0,3.0,4.0,7.0,1.0,7.0,8.0,5.0,3.0,3.0,3.0,3.0,8.0,8.0,2.0,6.0,3.0,3.0,4.0,2.0,2.0,3.0,2.0,2.0,5.0,2.0,8.0,6.0,3.0
1205,10022,2001,79377,0,1721208,45,F,2012.0,2014.0,4.0,555.0,A,A,B,B,D,A,B,B,A,A,A,35.0,A,A,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,5.0,6.0,4.0,6.0,6.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,6.0,4.0,1.0
1205,10022,2001,79377,0,1721208,66,F,1970.0,2014.0,4.0,555.0,B,D,B,D,D,D,D,B,A,A,A,33.0,E,A,E,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,23,F,2013.0,2014.0,4.0,555.0,B,A,D,C,B,A,E,B,A,A,A,11.0,A,A,B,B,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0
1205,10022,2001,79377,0,1721208,26,F,2007.0,2014.0,4.0,555.0,B,D,B,B,C,A,E,C,A,A,E,11.0,A,B,C,B,6.0,6.0,4.0,5.0,5.0,3.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,6.0,6.0,8.0,8.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,8.0,8.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0
1205,10022,2001,79377,0,1721208,28,F,2007.0,2014.0,4.0,555.0,B,A,B,B,C,A,E,B,A,A,A,11.0,A,B,B,B,4.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,6.0,5.0,4.0,5.0,4.0,4.0,4.0,6.0,5.0,2.0,2.0,7.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,5.0,4.0,4.0,6.0,1.0
1205,10022,2001,79377,0,1721208,31,F,2004.0,2014.0,4.0,555.0,B,B,D,D,E,B,E,C,A,A,E,41.0,A,A,C,B,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,23,F,2012.0,2014.0,4.0,555.0,A,D,B,B,C,B,C,B,A,A,A,15.0,A,A,E,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0
1205,10022,2001,79377,0,1721208,42,F,2007.0,2014.0,4.0,555.0,B,A,B,B,D,D,E,D,A,A,D,35.0,A,B,A,B,4.0,4.0,4.0,4.0,4.0,4.0,3.0,4.0,3.0,4.0,4.0,4.0,4.0,3.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,5.0,8.0,8.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,5.0,4.0,4.0,4.0,4.0,4.0,4.0
1205,10022,2001,79377,0,1721208,27,F,2006.0,2014.0,4.0,555.0,A,A,B,B,B,D,E,B,A,A,A,42.0,A,A,C,C,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,2.0,4.0,6.0,3.0,5.0,5.0,6.0,6.0,6.0,5.0,1.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,6.0,4.0,6.0
1205,10022,2001,79377,0,1721208,42,F,2004.0,2014.0,4.0,555.0,C,A,B,B,F,B,C,B,A,A,A,41.0,A,A,D,B,5.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,1.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,34,F,2000.0,2014.0,4.0,555.0,A,A,C,C,B,B,D,H,A,A,A,43.0,A,A,C,B,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,5.0,6.0,5.0,6.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,7.0,6.0
1205,10022,2001,79377,0,1721208,21,F,2013.0,2014.0,4.0,555.0,A,D,B,E,E,A,B,B,A,A,A,15.0,A,A,D,C,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,4.0,4.0,6.0,4.0,5.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,5.0,6.0,4.0,6.0,6.0,4.0,5.0,5.0,6.0,6.0,5.0,5.0,6.0,5.0,3.0
1205,10022,2001,79377,0,1721208,54,F,1998.0,2014.0,4.0,555.0,B,A,B,B,C,C,E,A,F,A,A,41.0,A,A,A,B,5.0,4.0,5.0,5.0,6.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,5.0,3.0,3.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,4.0,6.0
1205,10022,2001,79377,0,1721208,32,F,2003.0,2014.0,4.0,555.0,A,A,C,E,D,A,B,B,A,A,F,43.0,B,A,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,36,F,1998.0,2014.0,4.0,555.0,B,B,B,B,E,A,C,B,A,A,A,29.0,A,B,E,C,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,5.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0,5.0,5.0,4.0
1205,10022,2001,79377,0,1721208,41,F,1996.0,2014.0,4.0,555.0,A,D,B,B,D,B,E,B,A,A,A,15.0,A,A,C,B,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,2.0,6.0,8.0,8.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,6.0,6.0,7.0,5.0,4.0,6.0,4.0,2.0,4.0,3.0,6.0,6.0,6.0,8.0,6.0
1205,10022,2001,79377,0,1721208,42,F,1996.0,2014.0,4.0,555.0,B,D,D,D,A,C,B,B,A,A,A,24.0,D,A,B,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,31,F,2013.0,2014.0,4.0,555.0,A,B,B,A,D,B,C,B,A,A,C,11.0,A,A,C,C,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,8.0,6.0,6.0,6.0,6.0,6.0,8.0,8.0,7.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,6.0,6.0,4.0,4.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,38,F,2003.0,2014.0,4.0,555.0,B,D,B,B,B,A,E,B,A,A,F,29.0,A,B,B,C,6.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,5.0,7.0,7.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,4.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0
1205,10022,2001,79377,0,1721208,34,F,2011.0,2014.0,4.0,555.0,A,D,B,B,E,A,F,B,A,A,A,15.0,A,B,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,26,F,2013.0,2014.0,4.0,555.0,B,D,B,C,C,A,C,B,A,A,A,29.0,A,B,B,B,6.0,6.0,7.0,6.0,6.0,7.0,8.0,8.0,6.0,8.0,7.0,6.0,8.0,7.0,5.0,5.0,7.0,7.0,5.0,7.0,4.0,4.0,5.0,6.0,7.0,7.0,7.0,7.0,5.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0,7.0,7.0,7.0,5.0,7.0,3.0
1205,10022,2001,79377,0,1721208,36,F,2013.0,2014.0,4.0,555.0,A,D,D,C,C,A,D,D,A,A,A,32.0,A,B,B,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,5.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,6.0,6.0,5.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,7.0,6.0,5.0,6.0
1205,10022,2001,79377,0,1721208,52,F,1999.0,2014.0,4.0,555.0,E,A,B,B,D,A,C,D,A,A,A,43.0,A,B,C,C,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0
1205,10022,2001,79377,0,1721208,42,F,1993.0,2014.0,4.0,555.0,A,D,A,A,D,B,E,B,A,A,A,15.0,A,A,E,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,2.0,2.0,2.0,4.0,6.0,1.0,1.0,5.0,5.0,6.0,5.0,6.0,6.0,7.0,1.0,1.0,6.0,6.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,44,F,2003.0,2014.0,4.0,555.0,B,B,A,B,E,B,E,B,A,A,A,15.0,A,A,D,B,8.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,7.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,8.0
1205,10022,2001,79377,0,1721208,21,M,2012.0,2014.0,4.0,555.0,A,D,E,E,B,A,C,C,A,A,A,15.0,B,A,D,C,6.0,5.0,6.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,4.0,4.0,6.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,4.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,6.0,6.0,4.0,4.0,5.0
1205,10022,2001,79377,0,1721208,38,M,2012.0,2014.0,4.0,555.0,A,E,A,A,B,A,B,B,A,A,A,51.0,A,A,B,C,6.0,6.0,5.0,6.0,6.0,6.0,6.0,3.0,6.0,6.0,6.0,6.0,6.0,1.0,6.0,6.0,1.0,1.0,1.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,1.0,6.0,6.0,6.0,7.0,7.0,6.0,1.0,7.0,7.0,1.0,7.0,6.0,7.0,1.0
1205,10022,2001,79377,0,1721208,21,F,2013.0,2014.0,4.0,555.0,A,D,E,D,D,B,B,B,A,A,A,15.0,A,A,C,B,4.0,4.0,5.0,6.0,4.0,5.0,6.0,6.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0,3.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,4.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,29,F,2007.0,2014.0,4.0,555.0,E,D,B,B,D,A,C,B,A,A,A,29.0,A,B,C,B,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
1205,10022,2001,79377,0,1721208,28,F,2006.0,2014.0,4.0,555.0,A,D,B,B,D,A,A,C,A,A,E,29.0,A,B,C,C,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,5.0,5.0,5.0,6.0,6.0,6.0,4.0,4.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
1205,10022,2001,79377,0,1721208,24,F,2010.0,2014.0,4.0,555.0,A,A,B,E,D,B,E,B,A,A,A,42.0,A,A,C,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,5.0,6.0,2.0,2.0,5.0,3.0,5.0,5.0,6.0,6.0,6.0,1.0,1.0,5.0,6.0,6.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,4.0
1205,10022,2001,79377,0,1721208,38,M,1997.0,2014.0,4.0,555.0,B,B,C,D,E,A,E,B,A,A,A,15.0,A,A,D,B,6.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,6.0,8.0,8.0,3.0,3.0,5.0,6.0,6.0,6.0,6.0,8.0,8.0,3.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,6.0,5.0,6.0,4.0
1205,10022,2001,79377,0,1721208,33,F,2001.0,2014.0,4.0,555.0,E,D,B,D,D,A,E,B,A,A,F,29.0,A,A,D,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0
1205,10022,2001,79377,0,1721208,22,F,2013.0,2014.0,4.0,555.0,A,D,B,B,D,A,B,B,A,A,A,15.0,A,A,E,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0
1205,10022,2001,79377,0,1721208,49,F,1987.0,2014.0,4.0,555.0,B,A,D,B,B,E,C,B,A,A,A,43.0,A,A,D,B,3.0,4.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,4.0,5.0,6.0,5.0,6.0,5.0,5.0,5.0,3.0,5.0,4.0,5.0,5.0,6.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,4.0,3.0
1205,10022,2001,79377,0,1721208,23,F,2013.0,2014.0,4.0,555.0,A,D,B,B,E,A,E,B,A,F,A,15.0,A,B,E,D,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,37,F,1998.0,2014.0,4.0,555.0,A,D,A,B,D,A,F,B,A,A,A,29.0,A,B,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
1205,10022,2001,79377,0,1721208,33,F,2002.0,2014.0,4.0,555.0,B,A,B,C,E,B,A,C,A,F,C,43.0,A,B,E,B,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,4.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,39,F,1998.0,2014.0,4.0,555.0,A,B,A,A,E,A,C,B,A,A,C,29.0,A,A,D,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,7.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,7.0,6.0
1205,10022,2001,79377,0,1721208,39,F,2004.0,2014.0,4.0,555.0,B,B,C,A,E,E,E,B,A,A,A,41.0,A,A,B,A,5.0,5.0,6.0,6.0,6.0,5.0,6.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,5.0,5.0,5.0,5.0,6.0,7.0,7.0,7.0,7.0,5.0,5.0,7.0,7.0,5.0,5.0,5.0,5.0,7.0,7.0,7.0,7.0,7.0
1205,10022,2001,79377,0,1721208,46,F,1996.0,2014.0,4.0,555.0,A,A,A,B,E,B,E,B,A,A,A,29.0,A,B,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,7.0,6.0,7.0,6.0,6.0,6.0,6.0,6.0,7.0,7.0,6.0,5.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,4.0
1205,10022,2001,79377,0,1721208,43,F,1995.0,2014.0,4.0,555.0,D,D,A,A,A,B,E,C,A,A,A,52.0,A,B,C,C,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
1205,10022,2001,79377,0,1721208,37,F,1998.0,2014.0,4.0,555.0,B,A,B,B,E,E,B,B,A,A,C,42.0,B,A,B,B,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,6.0,5.0,5.0,5.0,5.0,5.0,5.0,8.0,6.0,5.0,6.0,6.0,5.0,5.0,8.0,8.0,6.0,6.0,6.0,6.0,6.0,6.0,5.0,3.0,3.0,3.0,3.0,5.0,5.0,5.0,3.0
1205,10022,2001,79377,0,1721208,39,F,1998.0,2014.0,4.0,555.0,B,D,D,B,D,C,E,B,A,A,A,32.0,A,B,C,B,4.0,6.0,5.0,5.0,4.0,6.0,5.0,5.0,6.0,4.0,6.0,5.0,6.0,4.0,5.0,6.0,5.0,4.0,5.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,4.0,4.0,4.0,5.0,5.0,5.0,4.0,4.0,4.0,4.0,6.0,6.0,5.0,5.0
1205,10022,2001,79377,0,1721208,40,F,2013.0,2014.0,4.0,555.0,B,D,B,B,F,A,E,B,A,A,A,41.0,A,B,E,B,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0,6.0
